Issue-ID,Beschreibung,Status,Schweregrad,Story Points,Projektpfad,Art des Speicherorts,Pfad,Linie,Spalte,Incident-ID,Hilfelink,Assemblyname,Assemblyversion,Öffentlicher Schlüssel für Assembly.,Ausschnitt
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,61,16,T:System.Windows.Visibility,,,,,"this.OneWayBind(ViewModel, vm => vm.Port.IsVisible, v => v.EndpointHost.Visibility).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,61,16,P:System.Windows.UIElement.Visibility,,,,,"this.OneWayBind(ViewModel, vm => vm.Port.IsVisible, v => v.EndpointHost.Visibility).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,59,16,T:System.Windows.Controls.TextBlock,,,,,"this.OneWayBind(ViewModel, vm => vm.Name, v => v.NameLabel.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,59,16,P:System.Windows.Controls.TextBlock.Text,,,,,"this.OneWayBind(ViewModel, vm => vm.Name, v => v.NameLabel.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,50,12,P:System.Windows.FrameworkElement.DefaultStyleKey,,,,,DefaultStyleKey = typeof(NodeOutputView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,48,8,M:System.Windows.Controls.Control.#ctor,,,,,public NodeOutputView()          {              DefaultStyleKey = typeof(NodeOutputView);                SetupBindings();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,44,34,T:System.Windows.Controls.Image,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,44,29,T:System.Windows.Controls.Image,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,44,8,T:System.Windows.Controls.Image,,,,,private Image Icon
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,43,43,T:System.Windows.Controls.TextBlock,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,43,38,T:System.Windows.Controls.TextBlock,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,43,8,T:System.Windows.Controls.TextBlock,,,,,private TextBlock NameLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,31,28,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,31,19,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(ViewModelProperty, value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,30,49,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,30,40,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,GetValue(ViewModelProperty)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,25,50,T:System.Windows.DependencyProperty,,,,,"ViewModelProperty = DependencyProperty.Register(nameof(ViewModel),              typeof(NodeOutputViewModel), typeof(NodeOutputView), new PropertyMetadata(null))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,50,12,P:System.Windows.FrameworkElement.DefaultStyleKey,,,,,DefaultStyleKey = typeof(NodeOutputView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,48,8,M:System.Windows.Controls.Control.#ctor,,,,,public NodeOutputView()          {              DefaultStyleKey = typeof(NodeOutputView);                SetupBindings();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeOutputView.cs,22,34,T:System.Windows.Controls.Control,,,,,Control
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,M:System.Windows.TemplatePartAttribute.#ctor,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,T:System.Windows.TemplatePartAttribute,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,M:System.Windows.TemplatePartAttribute.#ctor,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,T:System.Windows.TemplatePartAttribute,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,M:System.Windows.TemplatePartAttribute.#ctor,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,T:System.Windows.TemplatePartAttribute,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,M:System.Windows.TemplatePartAttribute.#ctor,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,18,5,T:System.Windows.TemplatePartAttribute,,,,,"TemplatePart(Name = nameof(EndpointHost), Type = typeof(ViewModelViewHost))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,91,12,T:System.Windows.Controls.Grid,,,,,"Grid.SetRow(EditorHost, _isHeaderEmpty ? 0 : 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,91,12,"M:System.Windows.Controls.Grid.SetRow(System.Windows.UIElement,System.Int32)",,,,,"Grid.SetRow(EditorHost, _isHeaderEmpty ? 0 : 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,89,12,T:System.Windows.Controls.Image,,,,,Icon = GetTemplateChild(nameof(Icon)) as Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,89,12,T:System.Windows.DependencyObject,,,,,Icon = GetTemplateChild(nameof(Icon)) as Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,89,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,Icon = GetTemplateChild(nameof(Icon)) as Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,89,12,T:System.Windows.Controls.Image,,,,,Icon = GetTemplateChild(nameof(Icon)) as Image;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,88,12,T:System.Windows.Controls.TextBlock,,,,,NameLabel = GetTemplateChild(nameof(NameLabel)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,88,12,T:System.Windows.DependencyObject,,,,,NameLabel = GetTemplateChild(nameof(NameLabel)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,88,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,NameLabel = GetTemplateChild(nameof(NameLabel)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,88,12,T:System.Windows.Controls.TextBlock,,,,,NameLabel = GetTemplateChild(nameof(NameLabel)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,87,12,T:System.Windows.DependencyObject,,,,,EditorHost = GetTemplateChild(nameof(EditorHost)) as ViewModelViewHost;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,87,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,EditorHost = GetTemplateChild(nameof(EditorHost)) as ViewModelViewHost;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,86,12,T:System.Windows.DependencyObject,,,,,EndpointHost = GetTemplateChild(nameof(EndpointHost)) as ViewModelViewHost;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,86,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,EndpointHost = GetTemplateChild(nameof(EndpointHost)) as ViewModelViewHost;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,77,28,T:System.Windows.Controls.Grid,,,,,"Grid.SetRow(EditorHost, _isHeaderEmpty ? 0 : 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,77,28,"M:System.Windows.Controls.Grid.SetRow(System.Windows.UIElement,System.Int32)",,,,,"Grid.SetRow(EditorHost, _isHeaderEmpty ? 0 : 1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,64,16,T:System.Windows.Controls.Image,,,,,"this.WhenAnyValue(x => x.ViewModel.Icon)                      .SelectMany(icon => icon?.ToNativeAsync().ToObservable() ?? Observable.Return<ImageSource>(null))                      .ObserveOn(RxApp.MainThreadScheduler)                      .BindTo(this, x => x.Icon.Source)                      .DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,64,16,T:System.Windows.Media.ImageSource,,,,,"this.WhenAnyValue(x => x.ViewModel.Icon)                      .SelectMany(icon => icon?.ToNativeAsync().ToObservable() ?? Observable.Return<ImageSource>(null))                      .ObserveOn(RxApp.MainThreadScheduler)                      .BindTo(this, x => x.Icon.Source)                      .DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,64,16,P:System.Windows.Controls.Image.Source,,,,,"this.WhenAnyValue(x => x.ViewModel.Icon)                      .SelectMany(icon => icon?.ToNativeAsync().ToObservable() ?? Observable.Return<ImageSource>(null))                      .ObserveOn(RxApp.MainThreadScheduler)                      .BindTo(this, x => x.Icon.Source)                      .DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,63,16,T:System.Windows.Visibility,,,,,"this.OneWayBind(ViewModel, vm => vm.IsEditorVisible, v => v.EditorHost.Visibility).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,63,16,P:System.Windows.UIElement.Visibility,,,,,"this.OneWayBind(ViewModel, vm => vm.IsEditorVisible, v => v.EditorHost.Visibility).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,61,16,T:System.Windows.Visibility,,,,,"this.OneWayBind(ViewModel, vm => vm.Port.IsVisible, v => v.EndpointHost.Visibility).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,61,16,P:System.Windows.UIElement.Visibility,,,,,"this.OneWayBind(ViewModel, vm => vm.Port.IsVisible, v => v.EndpointHost.Visibility).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,59,16,T:System.Windows.Controls.TextBlock,,,,,"this.OneWayBind(ViewModel, vm => vm.Name, v => v.NameLabel.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,59,16,P:System.Windows.Controls.TextBlock.Text,,,,,"this.OneWayBind(ViewModel, vm => vm.Name, v => v.NameLabel.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,50,12,P:System.Windows.FrameworkElement.DefaultStyleKey,,,,,DefaultStyleKey = typeof(NodeInputView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,48,8,M:System.Windows.Controls.Control.#ctor,,,,,public NodeInputView()          {              DefaultStyleKey = typeof(NodeInputView);                SetupBindings();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,44,34,T:System.Windows.Controls.Image,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,44,29,T:System.Windows.Controls.Image,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,44,8,T:System.Windows.Controls.Image,,,,,private Image Icon
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,43,43,T:System.Windows.Controls.TextBlock,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,43,38,T:System.Windows.Controls.TextBlock,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,43,8,T:System.Windows.Controls.TextBlock,,,,,private TextBlock NameLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,31,28,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,31,19,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(ViewModelProperty, value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,30,48,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,30,39,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,GetValue(ViewModelProperty)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,25,50,T:System.Windows.DependencyProperty,,,,,"ViewModelProperty = DependencyProperty.Register(nameof(ViewModel),              typeof(NodeInputViewModel), typeof(NodeInputView), new PropertyMetadata(null))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,50,12,P:System.Windows.FrameworkElement.DefaultStyleKey,,,,,DefaultStyleKey = typeof(NodeInputView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,48,8,M:System.Windows.Controls.Control.#ctor,,,,,public NodeInputView()          {              DefaultStyleKey = typeof(NodeInputView);                SetupBindings();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\NodeInputView.cs,22,33,T:System.Windows.Controls.Control,,,,,Control
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,13,5,M:System.Windows.TemplatePartAttribute.#ctor,,,,,"TemplatePart(Name = nameof(TextBlock), Type = typeof(TextBlock))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,13,5,T:System.Windows.TemplatePartAttribute,,,,,"TemplatePart(Name = nameof(TextBlock), Type = typeof(TextBlock))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,52,12,T:System.Windows.Controls.TextBlock,,,,,TextBlock = GetTemplateChild(nameof(TextBlock)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,52,12,T:System.Windows.DependencyObject,,,,,TextBlock = GetTemplateChild(nameof(TextBlock)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,52,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,TextBlock = GetTemplateChild(nameof(TextBlock)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,52,12,T:System.Windows.Controls.TextBlock,,,,,TextBlock = GetTemplateChild(nameof(TextBlock)) as TextBlock;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,46,16,T:System.Windows.Controls.TextBlock,,,,,"this.OneWayBind(ViewModel, vm => vm.Message, v => v.TextBlock.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,46,16,P:System.Windows.Controls.TextBlock.Text,,,,,"this.OneWayBind(ViewModel, vm => vm.Message, v => v.TextBlock.Text).DisposeWith(d);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,37,12,P:System.Windows.FrameworkElement.DefaultStyleKey,,,,,DefaultStyleKey = typeof(ErrorMessageView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,35,8,M:System.Windows.Controls.Control.#ctor,,,,,public ErrorMessageView()          {              DefaultStyleKey = typeof(ErrorMessageView);                SetupBindings();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,33,43,T:System.Windows.Controls.TextBlock,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,33,38,T:System.Windows.Controls.TextBlock,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,33,8,T:System.Windows.Controls.TextBlock,,,,,private TextBlock TextBlock
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,23,28,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,23,19,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(ViewModelProperty, value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,22,51,T:System.Windows.DependencyProperty,,,,,ViewModelProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,22,42,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,GetValue(ViewModelProperty)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,17,50,T:System.Windows.DependencyProperty,,,,,"ViewModelProperty = DependencyProperty.Register(nameof(ViewModel),              typeof(ErrorMessageViewModel), typeof(ErrorMessageView), new PropertyMetadata(null))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,37,12,P:System.Windows.FrameworkElement.DefaultStyleKey,,,,,DefaultStyleKey = typeof(ErrorMessageView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,35,8,M:System.Windows.Controls.Control.#ctor,,,,,public ErrorMessageView()          {              DefaultStyleKey = typeof(ErrorMessageView);                SetupBindings();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ErrorMessageView.cs,14,36,T:System.Windows.Controls.Control,,,,,Control
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,M:System.Windows.TemplateVisualStateAttribute.#ctor,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,T:System.Windows.TemplateVisualStateAttribute,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,M:System.Windows.TemplateVisualStateAttribute.#ctor,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,T:System.Windows.TemplateVisualStateAttribute,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,M:System.Windows.TemplateVisualStateAttribute.#ctor,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,T:System.Windows.TemplateVisualStateAttribute,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,M:System.Windows.TemplateVisualStateAttribute.#ctor,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,T:System.Windows.TemplateVisualStateAttribute,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,M:System.Windows.TemplateVisualStateAttribute.#ctor,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,NodeNetwork\NodeNetwork.csproj,File,NodeNetwork\Views\ConnectionView.cs,16,5,T:System.Windows.TemplateVisualStateAttribute,,,,,"TemplateVisualState(Name = HighlightedState, GroupName = HighlightVisualStatesGroup)"
